receivedPhoneTimestamp,accelX,accelY,accelZ
1759754394746,-0.542236328125,-0.86407470703125,-0.22393798828125
1759754394746,-0.647705078125,-0.80938720703125,-0.11968994140625
1759754394746,-0.637939453125,-0.83233642578125,-0.12652587890625
1759754394746,-0.65087890625,-0.80743408203125,-0.13629150390625
1759754394746,-0.6240234375,-0.84185791015625,-0.12677001953125
1759754394746,-0.609375,-0.83477783203125,-0.15167236328125
1759754394746,-0.55126953125,-0.86846923828125,-0.19976806640625
1759754394746,-0.614501953125,-0.79888916015625,-0.10357666015625
1759754394746,-0.66015625,-0.83038330078125,-0.09747314453125
1759754394746,-0.629150390625,-0.84503173828125,-0.10333251953125
1759754394746,-0.590087890625,-0.84942626953125,-0.11773681640625
1759754394746,-0.611328125,-0.84088134765625,-0.10137939453125
1759754394746,-0.6171875,-0.83966064453125,-0.09112548828125
1759754394746,-0.58740234375,-0.84820556640625,-0.11602783203125
1759754394746,-0.610595703125,-0.82672119140625,-0.16656494140625
1759754394746,-0.615234375,-0.83013916015625,-0.17974853515625
1759754394746,-0.56689453125,-0.84674072265625,-0.23614501953125
1759754394746,-0.515625,-0.91143798828125,-0.29278564453125
1759754397266,-0.497314453125,-0.83087158203125,-0.21636962890625
1759754397266,-0.649169921875,-0.81890869140625,-0.13311767578125
1759754397266,-0.66455078125,-0.81207275390625,-0.13311767578125
1759754397266,-0.5966796875,-0.84381103515625,-0.15850830078125
1759754397266,-0.583251953125,-0.85797119140625,-0.18341064453125
1759754397266,-0.58935546875,-0.87335205078125,-0.20245361328125
1759754397266,-0.55908203125,-0.81524658203125,-0.14019775390625
1759754397266,-0.640625,-0.80743408203125,-0.09918212890625
1759754397266,-0.6416015625,-0.85430908203125,-0.11090087890625
1759754397266,-0.59716796875,-0.83526611328125,-0.09869384765625
1759754397266,-0.593017578125,-0.86138916015625,-0.08648681640625
1759754397266,-0.613525390625,-0.83062744140625,-0.09454345703125
1759754397266,-0.6181640625,-0.84649658203125,-0.08087158203125
1759754397266,-0.603515625,-0.82110595703125,-0.13336181640625
1759754397266,-0.593017578125,-0.82525634765625,-0.14947509765625
1759754397266,-0.617919921875,-0.83990478515625,-0.19708251953125
1759754397266,-0.565673828125,-0.87432861328125,-0.21417236328125
1759754397266,-0.58251953125,-0.86578369140625,-0.22784423828125
1759754397266,-0.526611328125,-0.84136962890625,-0.16558837890625
1759754397266,-0.650146484375,-0.79498291015625,-0.12335205078125
1759754397266,-0.653564453125,-0.85333251953125,-0.13653564453125
1759754397266,-0.584228515625,-0.82550048828125,-0.16241455078125
1759754397266,-0.598876953125,-0.87286376953125,-0.17803955078125
1759754397266,-0.542724609375,-0.84503173828125,-0.19122314453125
1759754397266,-0.612548828125,-0.82208251953125,-0.10797119140625
1759754397266,-0.640869140625,-0.81890869140625,-0.10040283203125
1759754397266,-0.60791015625,-0.84429931640625,-0.10064697265625
1759754397266,-0.626220703125,-0.85406494140625,-0.10308837890625
1759754397266,-0.625244140625,-0.81890869140625,-0.07574462890625
1759754397266,-0.598388671875,-0.84405517578125,-0.07550048828125
1759754397266,-0.631103515625,-0.83062744140625,-0.07843017578125
1759754397266,-0.618408203125,-0.81182861328125,-0.12164306640625
1759754399786,-0.605712890625,-0.84283447265625,-0.13555908203125
1759754399786,-0.598388671875,-0.84771728515625,-0.18902587890625
1759754399786,-0.588134765625,-0.86773681640625,-0.18756103515625
1759754399786,-0.508056640625,-0.87115478515625,-0.19561767578125
1759754399786,-0.6494140625,-0.79571533203125,-0.09771728515625
1759754399786,-0.65673828125,-0.82012939453125,-0.10406494140625
1759754399786,-0.60693359375,-0.85748291015625,-0.11822509765625
1759754399786,-0.5947265625,-0.84820556640625,-0.11578369140625
1759754399786,-0.5986328125,-0.84405517578125,-0.08160400390625
1759754399786,-0.622802734375,-0.83990478515625,-0.06085205078125
1759754399786,-0.608642578125,-0.83673095703125,-0.06109619140625
1759754399786,-0.623291015625,-0.82598876953125,-0.06793212890625
