receivedPhoneTimestamp,accelX,accelY,accelZ
1759752468370,-0.5078125,-0.28570556640625,0.78118896484375
1759752468370,-0.507568359375,-0.27911376953125,0.77630615234375
1759752468370,-0.50732421875,-0.28424072265625,0.77850341796875
1759752468370,-0.509521484375,-0.27593994140625,0.77313232421875
1759752468370,-0.512939453125,-0.27569580078125,0.77313232421875
1759752468370,-0.513916015625,-0.27423095703125,0.77337646484375
1759752468370,-0.516357421875,-0.27545166015625,0.77606201171875
1759752468370,-0.517333984375,-0.26715087890625,0.77069091796875
1759752468370,-0.51220703125,-0.26983642578125,0.77703857421875
1759752468370,-0.51611328125,-0.27642822265625,0.77484130859375
1759752468370,-0.520263671875,-0.26763916015625,0.77117919921875
1759752468370,-0.51806640625,-0.26885986328125,0.77655029296875
1759752468370,-0.5166015625,-0.27276611328125,0.77337646484375
1759752468370,-0.519287109375,-0.26690673828125,0.77435302734375
1759752468370,-0.52197265625,-0.27032470703125,0.77337646484375
1759752468370,-0.52001953125,-0.26934814453125,0.77166748046875
1759752470894,-0.515869140625,-0.27740478515625,0.77239990234375
1759752470894,-0.513427734375,-0.27227783203125,0.77703857421875
1759752470894,-0.515380859375,-0.27838134765625,0.77777099609375
1759752470894,-0.5087890625,-0.28106689453125,0.77581787109375
1759752470894,-0.515625,-0.27984619140625,0.76922607421875
1759752470894,-0.51318359375,-0.27789306640625,0.77728271484375
1759752470894,-0.51123046875,-0.27740478515625,0.77362060546875
1759752470894,-0.504638671875,-0.28131103515625,0.77337646484375
1759752470894,-0.5107421875,-0.28131103515625,0.77801513671875
1759752470894,-0.512451171875,-0.27911376953125,0.77655029296875
1759752470894,-0.509033203125,-0.28155517578125,0.77801513671875
1759752470894,-0.511474609375,-0.28057861328125,0.77264404296875
1759752470894,-0.511962890625,-0.28570556640625,0.77996826171875
1759752470894,-0.514404296875,-0.27716064453125,0.77435302734375
1759752470894,-0.510009765625,-0.28253173828125,0.77508544921875
1759752470894,-0.5107421875,-0.27935791015625,0.77557373046875
1759752470894,-0.513427734375,-0.27813720703125,0.77679443359375
1759752470894,-0.509765625,-0.28131103515625,0.77752685546875
1759752470894,-0.510009765625,-0.28497314453125,0.77508544921875
1759752470894,-0.5107421875,-0.27886962890625,0.77532958984375
1759752470894,-0.513916015625,-0.28131103515625,0.77581787109375
1759752470894,-0.50927734375,-0.27691650390625,0.77410888671875
1759752470894,-0.50732421875,-0.28277587890625,0.77581787109375
1759752470894,-0.512939453125,-0.27813720703125,0.77679443359375
1759752470894,-0.511474609375,-0.28228759765625,0.77484130859375
1759752470894,-0.510009765625,-0.28033447265625,0.77655029296875
1759752470894,-0.5146484375,-0.28082275390625,0.77362060546875
1759752470894,-0.50927734375,-0.28448486328125,0.78289794921875
1759752470894,-0.510498046875,-0.27716064453125,0.77606201171875
1759752470894,-0.508544921875,-0.28350830078125,0.77386474609375
1759752470894,-0.511962890625,-0.28521728515625,0.77679443359375
1759752470894,-0.510498046875,-0.27838134765625,0.77777099609375
1759752473420,-0.5078125,-0.27764892578125,0.77581787109375
1759752473420,-0.508056640625,-0.27886962890625,0.78070068359375
1759752473420,-0.513671875,-0.27301025390625,0.77362060546875
1759752473420,-0.5146484375,-0.27398681640625,0.77581787109375
1759752473420,-0.514404296875,-0.26666259765625,0.77508544921875
1759752473420,-0.514404296875,-0.27105712890625,0.77606201171875
1759752473420,-0.51806640625,-0.26519775390625,0.77606201171875
