receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
1759920737640,1022245342,50754,19,0.072021484375,-0.12359619140625,-0.99395751953125
1759920737640,1022245342,50754,20,0.080078125,-0.12652587890625,-1.02325439453125
1759920737640,1022245342,50754,21,0.08447265625,-0.13189697265625,-1.03033447265625
1759920737640,1022245342,50754,22,0.082275390625,-0.13018798828125,-1.00885009765625
1759920737640,1022245342,50754,23,0.073974609375,-0.12310791015625,-0.99957275390625
1759920737640,1022245342,50754,24,0.072509765625,-0.12554931640625,-1.01324462890625
1759920737640,1022245342,50754,25,0.073974609375,-0.12921142578125,-1.02471923828125
1759920737640,1022245342,50754,26,0.071044921875,-0.12774658203125,-1.01568603515625
1759920737640,1022245342,50754,27,0.0703125,-0.12701416015625,-1.00030517578125
1759920737640,1022245342,50754,28,0.071533203125,-0.12652587890625,-1.01422119140625
1759920737640,1022245342,50754,29,0.07373046875,-0.12677001953125,-1.02178955078125
1759920737640,1022245342,50754,30,0.07177734375,-0.12481689453125,-1.01519775390625
1759920737640,1022245342,50754,31,0.071044921875,-0.12335205078125,-1.00909423828125
1759920740172,1022247873,50755,0,0.069580078125,-0.12823486328125,-1.01519775390625
1759920740172,1022247873,50755,1,0.072265625,-0.12774658203125,-1.01910400390625
1759920740172,1022247873,50755,2,0.0712890625,-0.12701416015625,-1.01031494140625
1759920740172,1022247873,50755,3,0.071044921875,-0.12677001953125,-1.01129150390625
1759920740172,1022247873,50755,4,0.071044921875,-0.12969970703125,-1.01495361328125
1759920740172,1022247873,50755,5,0.070068359375,-0.12530517578125,-1.01812744140625
1759920740172,1022247873,50755,6,0.0703125,-0.12579345703125,-1.01177978515625
1759920740172,1022247873,50755,7,0.0712890625,-0.12432861328125,-1.01226806640625
1759920740172,1022247873,50755,8,0.070556640625,-0.12603759765625,-1.01715087890625
1759920740172,1022247873,50755,9,0.0712890625,-0.12603759765625,-1.01837158203125
1759920740172,1022247873,50755,10,0.070068359375,-0.12725830078125,-1.01275634765625
1759920740172,1022247873,50755,11,0.0712890625,-0.12701416015625,-1.01031494140625
1759920740172,1022247873,50755,12,0.070068359375,-0.12481689453125,-1.01348876953125
1759920740172,1022247873,50755,13,0.068115234375,-0.12579345703125,-1.00958251953125
1759920740172,1022247873,50755,14,0.07080078125,-0.12554931640625,-1.01446533203125
1759920740172,1022247873,50755,15,0.0703125,-0.12432861328125,-1.01177978515625
1759920740172,1022247873,50755,16,0.068603515625,-0.12652587890625,-1.01422119140625
1759920740172,1022247873,50755,17,0.069091796875,-0.12652587890625,-1.01422119140625
1759920740172,1022247873,50755,18,0.06787109375,-0.12652587890625,-1.01251220703125
1759920740172,1022247873,50755,19,0.068359375,-0.12799072265625,-1.01031494140625
1759920740172,1022247873,50755,20,0.06640625,-0.12603759765625,-1.01495361328125
1759920740172,1022247873,50755,21,0.068115234375,-0.12554931640625,-1.01226806640625
1759920740172,1022247873,50755,22,0.067626953125,-0.12847900390625,-1.01348876953125
1759920740172,1022247873,50755,23,0.068115234375,-0.12896728515625,-1.01690673828125
1759920740172,1022247873,50755,24,0.0703125,-0.12823486328125,-1.01568603515625
1759920740172,1022247873,50755,25,0.06787109375,-0.13092041015625,-1.01666259765625
1759920740172,1022247873,50755,26,0.06884765625,-0.13189697265625,-1.01690673828125
