receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
1760360708502,609151961,7114,18,-0.14990234375,-0.95391845703125,0.26239013671875
1760360708502,609151961,7114,19,-0.150634765625,-0.95391845703125,0.25994873046875
1760360708502,609151961,7114,20,-0.14892578125,-0.95294189453125,0.26043701171875
1760360708502,609151961,7114,21,-0.149169921875,-0.95635986328125,0.25848388671875
1760360708502,609151961,7114,22,-0.14990234375,-0.95440673828125,0.25531005859375
1760360708502,609151961,7114,23,-0.15087890625,-0.95733642578125,0.25238037109375
1760360708502,609151961,7114,24,-0.1484375,-0.95635986328125,0.25311279296875
1760360708502,609151961,7114,25,-0.149658203125,-0.95245361328125,0.25311279296875
1760360708502,609151961,7114,26,-0.14794921875,-0.95831298828125,0.25531005859375
1760360708502,609151961,7114,27,-0.15185546875,-0.95831298828125,0.26043701171875
1760360708502,609151961,7114,28,-0.151123046875,-0.95513916015625,0.25701904296875
1760360708502,609151961,7114,29,-0.14794921875,-0.95806884765625,0.26190185546875
1760360708502,609151961,7114,30,-0.153564453125,-0.95172119140625,0.26605224609375
1760360708502,609151961,7114,31,-0.152099609375,-0.95147705078125,0.26898193359375
1760360711104,609154546,7115,0,-0.1494140625,-0.95343017578125,0.27215576171875
1760360711104,609154546,7115,1,-0.156005859375,-0.95001220703125,0.26995849609375
1760360711104,609154546,7115,2,-0.158203125,-0.95172119140625,0.27581787109375
1760360711104,609154546,7115,3,-0.15625,-0.94781494140625,0.27606201171875
1760360711104,609154546,7115,4,-0.158203125,-0.94805908203125,0.27801513671875
1760360711104,609154546,7115,5,-0.15869140625,-0.94781494140625,0.27850341796875
1760360711104,609154546,7115,6,-0.156494140625,-0.94903564453125,0.28216552734375
1760360711104,609154546,7115,7,-0.161376953125,-0.94781494140625,0.28143310546875
1760360711104,609154546,7115,8,-0.158447265625,-0.94879150390625,0.28167724609375
1760360711104,609154546,7115,9,-0.162353515625,-0.94659423828125,0.27996826171875
1760360711104,609154546,7115,10,-0.157958984375,-0.94903564453125,0.28533935546875
1760360711104,609154546,7115,11,-0.16259765625,-0.94390869140625,0.28289794921875
1760360711104,609154546,7115,12,-0.16015625,-0.94952392578125,0.28118896484375
1760360711104,609154546,7115,13,-0.164794921875,-0.94415283203125,0.28802490234375
1760360711104,609154546,7115,14,-0.1630859375,-0.94390869140625,0.28265380859375
1760360711104,609154546,7115,15,-0.163330078125,-0.94439697265625,0.28826904296875
1760360711104,609154546,7115,16,-0.1669921875,-0.94512939453125,0.28387451171875
1760360711104,609154546,7115,17,-0.159423828125,-0.94073486328125,0.28631591796875
1760360711104,609154546,7115,18,-0.1669921875,-0.94317626953125,0.28558349609375
1760360711104,609154546,7115,19,-0.166259765625,-0.94464111328125,0.28411865234375
1760360711104,609154546,7115,20,-0.1650390625,-0.94464111328125,0.28607177734375
1760360711104,609154546,7115,21,-0.1669921875,-0.94244384765625,0.28656005859375
1760360711104,609154546,7115,22,-0.1630859375,-0.94805908203125,0.28509521484375
1760360711104,609154546,7115,23,-0.16796875,-0.94268798828125,0.28753662109375
1760360711104,609154546,7115,24,-0.16796875,-0.94488525390625,0.28778076171875
1760360711104,609154546,7115,25,-0.16552734375,-0.94146728515625,0.28900146484375
1760360711104,609154546,7115,26,-0.16796875,-0.94561767578125,0.29364013671875
1760360711104,609154546,7115,27,-0.170166015625,-0.94268798828125,0.28704833984375
1760360711104,609154546,7115,28,-0.16455078125,-0.94390869140625,0.29046630859375
1760360711104,609154546,7115,29,-0.167236328125,-0.93902587890625,0.28509521484375
1760360711104,609154546,7115,30,-0.166259765625,-0.94635009765625,0.29046630859375
1760360711104,609154546,7115,31,-0.168212890625,-0.94366455078125,0.28558349609375
1760360713698,609157131,7116,0,-0.160888671875,-0.94219970703125,0.27923583984375
1760360713698,609157131,7116,1,-0.165283203125,-0.94732666015625,0.28729248046875
1760360713698,609157131,7116,2,-0.1669921875,-0.94879150390625,0.27923583984375
