receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
1760200484334,1403138722,17183,0,-0.115234375,0.02581787109375,0.91717529296875
1760200484334,1403138722,17183,1,-0.108154296875,0.03851318359375,0.91766357421875
1760200484334,1403138722,17183,2,-0.105712890625,0.03826904296875,0.92742919921875
1760200484334,1403138722,17183,3,-0.11474609375,0.03265380859375,0.92108154296875
1760200484334,1403138722,17183,4,-0.105712890625,0.03167724609375,0.92840576171875
1760200484334,1403138722,17183,5,-0.108642578125,0.03704833984375,0.92010498046875
1760200484334,1403138722,17183,6,-0.11083984375,0.03436279296875,0.92669677734375
1760200484334,1403138722,17183,7,-0.1103515625,0.03411865234375,0.91986083984375
1760200484334,1403138722,17183,8,-0.11181640625,0.02703857421875,0.91839599609375
1760200484334,1403138722,17183,9,-0.113037109375,0.02947998046875,0.92791748046875
1760200484334,1403138722,17183,10,-0.107421875,0.03509521484375,0.92205810546875
1760200484334,1403138722,17183,11,-0.114990234375,0.03216552734375,0.92376708984375
1760200484334,1403138722,17183,12,-0.109130859375,0.03607177734375,0.92718505859375
1760200484334,1403138722,17183,13,-0.109375,0.03265380859375,0.92303466796875
1760200484334,1403138722,17183,14,-0.107666015625,0.03143310546875,0.92694091796875
1760200484334,1403138722,17183,15,-0.10791015625,0.02874755859375,0.92083740234375
1760200484334,1403138722,17183,16,-0.10498046875,0.03314208984375,0.92449951171875
1760200484334,1403138722,17183,17,-0.105224609375,0.02850341796875,0.92767333984375
1760200484334,1403138722,17183,18,-0.10595703125,0.03289794921875,0.92376708984375
1760200484334,1403138722,17183,19,-0.10546875,0.02972412109375,0.92596435546875
1760200484334,1403138722,17183,20,-0.10498046875,0.02972412109375,0.92767333984375
1760200484334,1403138722,17183,21,-0.10302734375,0.03240966796875,0.92816162109375
1760200484334,1403138722,17183,22,-0.10400390625,0.03704833984375,0.92181396484375
1760200484334,1403138722,17183,23,-0.103759765625,0.03826904296875,0.92498779296875
1760200484334,1403138722,17183,24,-0.10888671875,0.03778076171875,0.92742919921875
1760200484334,1403138722,17183,25,-0.09912109375,0.04364013671875,0.91937255859375
1760200484334,1403138722,17183,26,-0.109619140625,0.04364013671875,0.92498779296875
1760200484334,1403138722,17183,27,-0.098388671875,0.04315185546875,0.91595458984375
1760200484334,1403138722,17183,28,-0.093017578125,0.04266357421875,0.93109130859375
1760200484334,1403138722,17183,29,-0.0966796875,0.04632568359375,0.92181396484375
1760200484334,1403138722,17183,30,-0.09814453125,0.04974365234375,0.91864013671875
1760200484334,1403138722,17183,31,-0.101806640625,0.04656982421875,0.92889404296875
1760200486855,1403141295,17184,0,-0.097900390625,0.05804443359375,0.91668701171875
1760200486855,1403141295,17184,1,-0.102294921875,0.05975341796875,0.92547607421875
1760200486855,1403141295,17184,2,-0.101318359375,0.06414794921875,0.92767333984375
1760200486855,1403141295,17184,3,-0.113525390625,0.05072021484375,0.91644287109375
1760200486855,1403141295,17184,4,-0.105224609375,0.04949951171875,0.90643310546875
1760200486855,1403141295,17184,5,-0.1064453125,0.05609130859375,0.92816162109375
1760200486855,1403141295,17184,6,-0.104248046875,0.05242919921875,0.91815185546875
1760200486855,1403141295,17184,7,-0.107421875,0.05462646484375,0.92889404296875
1760200486855,1403141295,17184,8,-0.110595703125,0.05462646484375,0.91741943359375
1760200486855,1403141295,17184,9,-0.10498046875,0.05096435546875,0.92083740234375
1760200486855,1403141295,17184,10,-0.1025390625,0.04949951171875,0.91864013671875
1760200486855,1403141295,17184,11,-0.10595703125,0.04217529296875,0.92962646484375
1760200486855,1403141295,17184,12,-0.107666015625,0.04998779296875,0.91668701171875
1760200486855,1403141295,17184,13,-0.107177734375,0.04364013671875,0.93133544921875
1760200486855,1403141295,17184,14,-0.114013671875,0.04437255859375,0.90960693359375
1760200486855,1403141295,17184,15,-0.109130859375,0.04559326171875,0.92083740234375
1760200486855,1403141295,17184,16,-0.105712890625,0.03851318359375,0.93426513671875
1760200486855,1403141295,17184,17,-0.10693359375,0.04022216796875,0.91424560546875
1760200486855,1403141295,17184,18,-0.109130859375,0.04388427734375,0.93304443359375
1760200486855,1403141295,17184,19,-0.1015625,0.04119873046875,0.92645263671875
1760200486855,1403141295,17184,20,-0.106689453125,0.04266357421875,0.91888427734375
1760200486855,1403141295,17184,21,-0.107177734375,0.03875732421875,0.92547607421875
1760200486855,1403141295,17184,22,-0.11328125,0.02410888671875,0.93524169921875
1760200486855,1403141295,17184,23,-0.09423828125,0.04461669921875,0.90863037109375
1760200486855,1403141295,17184,24,-0.09814453125,0.03070068359375,0.93450927734375
1760200486855,1403141295,17184,25,-0.114501953125,0.03875732421875,0.93548583984375
1760200486855,1403141295,17184,26,-0.113525390625,0.04534912109375,0.91497802734375
1760200486855,1403141295,17184,27,-0.089599609375,0.06610107421875,0.90277099609375
1760200486855,1403141295,17184,28,-0.1064453125,0.04364013671875,0.94476318359375
1760200486855,1403141295,17184,29,-0.098876953125,0.05145263671875,0.89617919921875
1760200486855,1403141295,17184,30,-0.09765625,0.06097412109375,0.93865966796875
1760200486855,1403141295,17184,31,-0.103515625,0.04852294921875,0.91448974609375
