timestamp,accelX,accelY,accelZ
1034768700,-0.516357421875,-0.10357666015625,0.82586669921875
1034768700,-0.502685546875,-0.08795166015625,0.81439208984375
1034768700,-0.5205078125,-0.09747314453125,0.80926513671875
1034768700,-0.528564453125,-0.10260009765625,0.78778076171875
1034768700,-0.5009765625,-0.09722900390625,0.81243896484375
1034771255,-0.502197265625,-0.09552001953125,0.81390380859375
1034771255,-0.511474609375,-0.10845947265625,0.80120849609375
1034771255,-0.5263671875,-0.09552001953125,0.80389404296875
1034771255,-0.520263671875,-0.10089111328125,0.79949951171875
1034771255,-0.50537109375,-0.10064697265625,0.80804443359375
1034771255,-0.510009765625,-0.09942626953125,0.80462646484375
1034771255,-0.513916015625,-0.11285400390625,0.81024169921875
1034771255,-0.513916015625,-0.09429931640625,0.79681396484375
1034771255,-0.513671875,-0.10113525390625,0.81195068359375
1034771255,-0.512451171875,-0.10626220703125,0.80853271484375
1034771255,-0.51171875,-0.10308837890625,0.80780029296875
1034771255,-0.514892578125,-0.10333251953125,0.80145263671875
1034771255,-0.514404296875,-0.10284423828125,0.80706787109375
1034771255,-0.510009765625,-0.10528564453125,0.80926513671875
1034771255,-0.511962890625,-0.10479736328125,0.81927490234375
1034771255,-0.5224609375,-0.09820556640625,0.81170654296875
1034771255,-0.5068359375,-0.10260009765625,0.80389404296875
1034771255,-0.512939453125,-0.10186767578125,0.80780029296875
1034771255,-0.504150390625,-0.10015869140625,0.80218505859375
1034771255,-0.503173828125,-0.09893798828125,0.78582763671875
1034771255,-0.511474609375,-0.09698486328125,0.80780029296875
1034771255,-0.512451171875,-0.09722900390625,0.81488037109375
1034771255,-0.51025390625,-0.09722900390625,0.81048583984375
1034771255,-0.513671875,-0.10089111328125,0.80584716796875
1034771255,-0.513427734375,-0.09967041015625,0.80291748046875
1034771255,-0.517578125,-0.09967041015625,0.80853271484375
1034771255,-0.51318359375,-0.09381103515625,0.80804443359375
1034771255,-0.505859375,-0.09918212890625,0.80242919921875
1034771255,-0.51171875,-0.09796142578125,0.80487060546875
1034771255,-0.521484375,-0.09918212890625,0.80438232421875
1034771255,-0.5048828125,-0.10162353515625,0.80584716796875
1034771255,-0.51611328125,-0.09405517578125,0.81585693359375
1034773816,-0.513671875,-0.10577392578125,0.80218505859375
1034773816,-0.516845703125,-0.10040283203125,0.80169677734375
1034773816,-0.515625,-0.09893798828125,0.81121826171875
1034773816,-0.51611328125,-0.10186767578125,0.79949951171875
1034773816,-0.509521484375,-0.10113525390625,0.81097412109375
1034773816,-0.5146484375,-0.09747314453125,0.80169677734375
1034773816,-0.515380859375,-0.10479736328125,0.80487060546875
1034773816,-0.511962890625,-0.09820556640625,0.80511474609375
1034773816,-0.51416015625,-0.10089111328125,0.81365966796875
1034773816,-0.514892578125,-0.10382080078125,0.81756591796875
1034773816,-0.511474609375,-0.10089111328125,0.80975341796875
1034773816,-0.507080078125,-0.10040283203125,0.80462646484375
1034773816,-0.512451171875,-0.10040283203125,0.81097412109375
1034773816,-0.506591796875,-0.09844970703125,0.80682373046875
1034773816,-0.509033203125,-0.10137939453125,0.81463623046875
1034773816,-0.50439453125,-0.09796142578125,0.81146240234375
1034773816,-0.5068359375,-0.10064697265625,0.81463623046875
1034773816,-0.50390625,-0.10089111328125,0.80364990234375
1034773816,-0.504150390625,-0.08868408203125,0.80877685546875
1034773816,-0.500732421875,-0.09063720703125,0.80072021484375
1034773816,-0.498291015625,-0.09722900390625,0.79925537109375
1034773816,-0.51220703125,-0.09844970703125,0.81610107421875
1034773816,-0.504638671875,-0.09429931640625,0.80120849609375
1034773816,-0.507568359375,-0.09796142578125,0.81365966796875
1034773816,-0.510498046875,-0.09185791015625,0.81610107421875
1034773816,-0.51171875,-0.10260009765625,0.80413818359375
1034773816,-0.510498046875,-0.09967041015625,0.81121826171875
1034773816,-0.510986328125,-0.09454345703125,0.80950927734375
1034773816,-0.511962890625,-0.09844970703125,0.80291748046875
1034773816,-0.513671875,-0.09674072265625,0.80828857421875
1034773816,-0.51318359375,-0.09674072265625,0.80609130859375
1034773816,-0.511474609375,-0.09918212890625,0.80877685546875
1034776377,-0.515380859375,-0.09478759765625,0.80535888671875
1034776377,-0.51416015625,-0.10064697265625,0.80633544921875
1034776377,-0.5107421875,-0.09747314453125,0.80804443359375
1034776377,-0.514892578125,-0.09771728515625,0.80340576171875
1034776377,-0.515869140625,-0.09674072265625,0.80657958984375
1034776377,-0.513671875,-0.09893798828125,0.81024169921875
1034776377,-0.515625,-0.09844970703125,0.80633544921875
1034776377,-0.51611328125,-0.10333251953125,0.80389404296875
1034776377,-0.515380859375,-0.09356689453125,0.80316162109375
1034776377,-0.517333984375,-0.09796142578125,0.80169677734375
1034776377,-0.5166015625,-0.09356689453125,0.79901123046875
1034776377,-0.518310546875,-0.09698486328125,0.80633544921875
1034776377,-0.5146484375,-0.09844970703125,0.80169677734375
1034776377,-0.517578125,-0.09967041015625,0.80364990234375
1034776377,-0.5166015625,-0.09991455078125,0.80316162109375
1034776377,-0.51611328125,-0.10064697265625,0.80023193359375
1034776377,-0.5166015625,-0.10162353515625,0.80462646484375
1034776377,-0.51904296875,-0.09844970703125,0.80755615234375
1034776377,-0.51708984375,-0.10528564453125,0.79925537109375
1034776377,-0.51611328125,-0.09918212890625,0.80511474609375
1034776377,-0.515869140625,-0.09844970703125,0.80657958984375
1034776377,-0.52001953125,-0.10260009765625,0.80047607421875
1034776377,-0.51318359375,-0.09796142578125,0.80584716796875
1034776377,-0.52783203125,-0.10528564453125,0.80706787109375
1034776377,-0.52734375,-0.09771728515625,0.79119873046875
1034776377,-0.5146484375,-0.08990478515625,0.80706787109375
1034776377,-0.517333984375,-0.10040283203125,0.80633544921875
1034776377,-0.518798828125,-0.09796142578125,0.79949951171875
1034776377,-0.533935546875,-0.09991455078125,0.79998779296875
1034776377,-0.523193359375,-0.09649658203125,0.79412841796875
1034776377,-0.511474609375,-0.09967041015625,0.80462646484375
1034776377,-0.515625,-0.10089111328125,0.80169677734375
1034778932,-0.52490234375,-0.10211181640625,0.79608154296875
1034778932,-0.52099609375,-0.10211181640625,0.80242919921875
1034778932,-0.5146484375,-0.09918212890625,0.80975341796875
1034778932,-0.5185546875,-0.10723876953125,0.80242919921875
1034778932,-0.52294921875,-0.10064697265625,0.79949951171875
1034778932,-0.521240234375,-0.09918212890625,0.80267333984375
1034778932,-0.516845703125,-0.10430908203125,0.80194091796875
1034778932,-0.517822265625,-0.10089111328125,0.80169677734375
1034778932,-0.520751953125,-0.10113525390625,0.79632568359375
1034778932,-0.51953125,-0.10382080078125,0.80047607421875
1034778932,-0.519775390625,-0.10162353515625,0.80242919921875
1034778932,-0.5224609375,-0.09942626953125,0.80242919921875
1034778932,-0.517578125,-0.10430908203125,0.79486083984375
1034778932,-0.521484375,-0.10089111328125,0.80413818359375
1034778932,-0.52001953125,-0.10040283203125,0.80072021484375
1034778932,-0.51953125,-0.10260009765625,0.79730224609375
1034778932,-0.520263671875,-0.10162353515625,0.80657958984375
1034778932,-0.523193359375,-0.09844970703125,0.79827880859375
1034778932,-0.5205078125,-0.10723876953125,0.79534912109375
1034778932,-0.51953125,-0.09503173828125,0.80023193359375
1034778932,-0.525146484375,-0.10260009765625,0.80511474609375
1034778932,-0.51708984375,-0.10382080078125,0.79656982421875
1034778932,-0.521240234375,-0.10211181640625,0.79559326171875
1034778932,-0.518798828125,-0.10260009765625,0.80145263671875
1034778932,-0.5224609375,-0.10552978515625,0.80145263671875
1034778932,-0.520263671875,-0.10675048828125,0.80462646484375
1034778932,-0.520751953125,-0.10211181640625,0.79925537109375
1034778932,-0.5205078125,-0.10772705078125,0.80340576171875
1034778932,-0.5185546875,-0.10089111328125,0.80072021484375
1034778932,-0.51904296875,-0.10382080078125,0.79754638671875
1034778932,-0.5185546875,-0.10479736328125,0.80218505859375
1034778932,-0.520263671875,-0.10113525390625,0.80462646484375
1034781487,-0.5185546875,-0.10333251953125,0.79559326171875
1034781487,-0.519775390625,-0.10528564453125,0.80389404296875
