,receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
0,1760095871646,1191342908,15501,29,-0.21533203125,-0.98590087890625,0.15325927734375
1,1760095871646,1191342908,15501,30,-0.220458984375,-0.98370361328125,0.16033935546875
2,1760095871646,1191342908,15501,31,-0.219970703125,-0.98175048828125,0.17132568359375
3,1760095874244,1191345500,15502,0,-0.232666015625,-0.98663330078125,0.17596435546875
4,1760095874244,1191345500,15502,1,-0.22216796875,-0.97442626953125,0.17742919921875
5,1760095874244,1191345500,15502,2,-0.243408203125,-0.97735595703125,0.18743896484375
6,1760095874244,1191345500,15502,3,-0.233154296875,-0.97369384765625,0.18280029296875
7,1760095874244,1191345500,15502,4,-0.232666015625,-0.97540283203125,0.18328857421875
8,1760095874244,1191345500,15502,5,-0.233154296875,-0.98028564453125,0.18353271484375
9,1760095874244,1191345500,15502,6,-0.224609375,-0.97540283203125,0.17718505859375
10,1760095874244,1191345500,15502,7,-0.22314453125,-0.98077392578125,0.17572021484375
11,1760095874244,1191345500,15502,8,-0.22509765625,-0.98223876953125,0.17889404296875
12,1760095874244,1191345500,15502,9,-0.228271484375,-0.98126220703125,0.17547607421875
13,1760095874244,1191345500,15502,10,-0.22265625,-0.97930908203125,0.16717529296875
14,1760095874244,1191345500,15502,11,-0.2294921875,-0.98760986328125,0.16644287109375
15,1760095874244,1191345500,15502,12,-0.216796875,-0.98004150390625,0.16204833984375
16,1760095874244,1191345500,15502,13,-0.22412109375,-0.99102783203125,0.14056396484375
17,1760095874244,1191345500,15502,14,-0.229248046875,-0.98883056640625,0.15057373046875
18,1760095874244,1191345500,15502,15,-0.228515625,-0.98565673828125,0.15521240234375
19,1760095874244,1191345500,15502,16,-0.2255859375,-0.98052978515625,0.14959716796875
20,1760095874244,1191345500,15502,17,-0.223876953125,-0.99078369140625,0.14398193359375
21,1760095874244,1191345500,15502,18,-0.22265625,-0.98907470703125,0.14764404296875
22,1760095874244,1191345500,15502,19,-0.218505859375,-0.98468017578125,0.14569091796875
23,1760095874244,1191345500,15502,20,-0.227783203125,-0.98858642578125,0.14764404296875
24,1760095874244,1191345500,15502,21,-0.22021484375,-0.98907470703125,0.15203857421875
25,1760095874244,1191345500,15502,22,-0.220458984375,-0.98321533203125,0.15325927734375
26,1760095874244,1191345500,15502,23,-0.226318359375,-0.98370361328125,0.15985107421875
27,1760095874244,1191345500,15502,24,-0.22802734375,-0.98321533203125,0.16961669921875
28,1760095874244,1191345500,15502,25,-0.220947265625,-0.98590087890625,0.16790771484375
29,1760095874244,1191345500,15502,26,-0.22412109375,-0.98101806640625,0.17987060546875
30,1760095874244,1191345500,15502,27,-0.22705078125,-0.97735595703125,0.18206787109375
31,1760095874244,1191345500,15502,28,-0.228271484375,-0.98101806640625,0.18109130859375
32,1760095874244,1191345500,15502,29,-0.22705078125,-0.97857666015625,0.17474365234375
33,1760095874244,1191345500,15502,30,-0.2236328125,-0.98199462890625,0.17864990234375
34,1760095874244,1191345500,15502,31,-0.2255859375,-0.98175048828125,0.17425537109375
35,1760095876849,1191348091,15503,0,-0.221923828125,-0.98223876953125,0.17816162109375
36,1760095876849,1191348091,15503,1,-0.227294921875,-0.97833251953125,0.17987060546875
37,1760095876849,1191348091,15503,2,-0.219970703125,-0.97979736328125,0.18109130859375
38,1760095876849,1191348091,15503,3,-0.2236328125,-0.98223876953125,0.18548583984375
39,1760095876849,1191348091,15503,4,-0.223388671875,-0.97247314453125,0.18280029296875
40,1760095876849,1191348091,15503,5,-0.220703125,-0.98321533203125,0.18231201171875
41,1760095876849,1191348091,15503,6,-0.224853515625,-0.97882080078125,0.18841552734375
42,1760095876849,1191348091,15503,7,-0.227294921875,-0.97467041015625,0.18743896484375
43,1760095876849,1191348091,15503,8,-0.224853515625,-0.97662353515625,0.18670654296875
44,1760095876849,1191348091,15503,9,-0.22119140625,-0.98101806640625,0.18231201171875
45,1760095876849,1191348091,15503,10,-0.22705078125,-0.98248291015625,0.18426513671875
46,1760095876849,1191348091,15503,11,-0.22412109375,-0.97589111328125,0.17718505859375
47,1760095876849,1191348091,15503,12,-0.220947265625,-0.98248291015625,0.17254638671875
48,1760095876849,1191348091,15503,13,-0.22802734375,-0.98419189453125,0.17108154296875
49,1760095876849,1191348091,15503,14,-0.224365234375,-0.98590087890625,0.17108154296875
50,1760095876849,1191348091,15503,15,-0.21484375,-0.97882080078125,0.17230224609375
51,1760095876849,1191348091,15503,16,-0.218505859375,-0.98419189453125,0.17034912109375
52,1760095876849,1191348091,15503,17,-0.22265625,-0.98345947265625,0.16302490234375
53,1760095876849,1191348091,15503,18,-0.223388671875,-0.98907470703125,0.15985107421875
54,1760095876849,1191348091,15503,19,-0.223876953125,-0.98565673828125,0.15887451171875
55,1760095876849,1191348091,15503,20,-0.219970703125,-0.98223876953125,0.15911865234375
56,1760095876849,1191348091,15503,21,-0.2275390625,-0.98858642578125,0.16448974609375
57,1760095876849,1191348091,15503,22,-0.224609375,-0.97930908203125,0.15667724609375
58,1760095876849,1191348091,15503,23,-0.21435546875,-0.98809814453125,0.15618896484375
59,1760095876849,1191348091,15503,24,-0.22607421875,-0.98419189453125,0.16375732421875
60,1760095876849,1191348091,15503,25,-0.219970703125,-0.98687744140625,0.15838623046875
61,1760095876849,1191348091,15503,26,-0.225341796875,-0.99078369140625,0.15960693359375
62,1760095876849,1191348091,15503,27,-0.222412109375,-0.97808837890625,0.17596435546875
63,1760095876849,1191348091,15503,28,-0.22216796875,-0.98101806640625,0.17889404296875
64,1760095876849,1191348091,15503,29,-0.21484375,-0.97613525390625,0.18255615234375
65,1760095876849,1191348091,15503,30,-0.2255859375,-0.97760009765625,0.18084716796875
66,1760095876849,1191348091,15503,31,-0.223876953125,-0.97930908203125,0.17449951171875
67,1760095879442,1191350682,15504,0,-0.223388671875,-0.98150634765625,0.18280029296875
68,1760095879442,1191350682,15504,1,-0.222412109375,-0.98126220703125,0.18084716796875
69,1760095879442,1191350682,15504,2,-0.226318359375,-0.98028564453125,0.18768310546875
70,1760095879442,1191350682,15504,3,-0.2265625,-0.97833251953125,0.18621826171875
71,1760095879442,1191350682,15504,4,-0.228271484375,-0.97930908203125,0.18035888671875
72,1760095879442,1191350682,15504,5,-0.220947265625,-0.98052978515625,0.17913818359375
73,1760095879442,1191350682,15504,6,-0.226318359375,-0.98004150390625,0.18231201171875
74,1760095879442,1191350682,15504,7,-0.22900390625,-0.97613525390625,0.18353271484375
75,1760095879442,1191350682,15504,8,-0.228759765625,-0.97442626953125,0.18621826171875
76,1760095879442,1191350682,15504,9,-0.224365234375,-0.97637939453125,0.18524169921875
77,1760095879442,1191350682,15504,10,-0.222900390625,-0.98004150390625,0.18084716796875
78,1760095879442,1191350682,15504,11,-0.2314453125,-0.98028564453125,0.17913818359375
