receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
1759322540172,417965938,5928,31,-0.984375,-0.00811767578125,-0.42364501953125
1759322542723,417968481,5929,0,-0.976318359375,-0.01690673828125,-0.44000244140625
1759322542723,417968481,5929,1,-0.97998046875,-0.00982666015625,-0.42999267578125
1759322542723,417968481,5929,2,-0.975341796875,-0.00958251953125,-0.44317626953125
1759322542723,417968481,5929,3,-0.978271484375,-0.00421142578125,-0.44512939453125
1759322542723,417968481,5929,4,-0.9736328125,-0.00396728515625,-0.46197509765625
1759322542723,417968481,5929,5,-0.9921875,-0.00152587890625,-0.44952392578125
1759322542723,417968481,5929,6,-0.942626953125,-0.00030517578125,-0.44464111328125
1759322542723,417968481,5929,7,-1.001220703125,0.00384521484375,-0.45587158203125
1759322542723,417968481,5929,8,-0.9765625,-0.02618408203125,-0.42462158203125
1759322542723,417968481,5929,9,-0.95947265625,-0.00836181640625,-0.50274658203125
1759322542723,417968481,5929,10,-0.962646484375,0.00360107421875,-0.45806884765625
1759322542723,417968481,5929,11,-0.982177734375,0.01678466796875,-0.42535400390625
1759322542723,417968481,5929,12,-0.964599609375,0.03460693359375,-0.47052001953125
1759322542723,417968481,5929,13,-0.941650390625,0.03216552734375,-0.51666259765625
1759322542723,417968481,5929,14,-0.963623046875,0.01824951171875,-0.47027587890625
1759322542723,417968481,5929,15,-0.97021484375,0.03802490234375,-0.47589111328125
1759322542723,417968481,5929,16,-0.918701171875,0.03460693359375,-0.53302001953125
1759322542723,417968481,5929,17,-0.920166015625,0.03802490234375,-0.56988525390625
1759322542723,417968481,5929,18,-0.91650390625,0.02655029296875,-0.53546142578125
1759322542723,417968481,5929,19,-0.942626953125,0.03314208984375,-0.53668212890625
1759322542723,417968481,5929,20,-0.898681640625,0.04949951171875,-0.57403564453125
1759322542723,417968481,5929,21,-0.922119140625,0.04071044921875,-0.53399658203125
1759322542723,417968481,5929,22,-0.91943359375,0.06024169921875,-0.55181884765625
1759322542723,417968481,5929,23,-0.899169921875,0.04339599609375,-0.55670166015625
1759322542723,417968481,5929,24,-0.919189453125,0.03924560546875,-0.54058837890625
1759322542723,417968481,5929,25,-0.923583984375,0.03167724609375,-0.54278564453125
1759322542723,417968481,5929,26,-0.92041015625,0.02532958984375,-0.50567626953125
1759322542723,417968481,5929,27,-0.94287109375,-0.00054931640625,-0.50958251953125
1759322542723,417968481,5929,28,-0.9765625,0.04998779296875,-0.51788330078125
1759322542723,417968481,5929,29,-0.90673828125,0.01287841796875,-0.47930908203125
