receivedPhoneTimestamp,accelX,accelY,accelZ
1759754585907,-0.564453125,-0.83697509765625,-0.13360595703125
1759754585907,-0.557373046875,-0.86163330078125,-0.12945556640625
1759754585907,-0.58349609375,-0.87774658203125,-0.09259033203125
1759754585907,-0.57421875,-0.86187744140625,-0.08331298828125
1759754585907,-0.58349609375,-0.86163330078125,-0.07086181640625
1759754585907,-0.5810546875,-0.86212158203125,-0.05572509765625
1759754585907,-0.580810546875,-0.85821533203125,-0.05670166015625
1759754585907,-0.57421875,-0.86407470703125,-0.05938720703125
1759754585907,-0.580322265625,-0.86383056640625,-0.05523681640625
1759754585907,-0.58056640625,-0.85748291015625,-0.05865478515625
1759754585907,-0.575927734375,-0.86407470703125,-0.05889892578125
1759754585907,-0.589599609375,-0.85723876953125,-0.08184814453125
1759754585907,-0.57958984375,-0.86090087890625,-0.11407470703125
1759754585907,-0.576416015625,-0.85186767578125,-0.14044189453125
1759754585907,-0.571044921875,-0.85699462890625,-0.15850830078125
1759754585907,-0.56591796875,-0.85528564453125,-0.16119384765625
1759754585907,-0.571044921875,-0.85992431640625,-0.15533447265625
1759754585907,-0.570556640625,-0.86138916015625,-0.15118408203125
1759754588429,-0.561279296875,-0.85015869140625,-0.16046142578125
1759754588429,-0.56640625,-0.84893798828125,-0.16241455078125
1759754588429,-0.5498046875,-0.88165283203125,-0.13458251953125
1759754588429,-0.570068359375,-0.86285400390625,-0.14190673828125
1759754588429,-0.576904296875,-0.87091064453125,-0.10577392578125
1759754588429,-0.573974609375,-0.86138916015625,-0.09649658203125
1759754588429,-0.573486328125,-0.86163330078125,-0.09967041015625
1759754588429,-0.57177734375,-0.86529541015625,-0.08917236328125
1759754588429,-0.572509765625,-0.85919189453125,-0.07598876953125
1759754588429,-0.580810546875,-0.86553955078125,-0.06524658203125
1759754588429,-0.578369140625,-0.86676025390625,-0.07501220703125
1759754588429,-0.5693359375,-0.85748291015625,-0.09747314453125
1759754588429,-0.581787109375,-0.86651611328125,-0.10894775390625
1759754588429,-0.56982421875,-0.85699462890625,-0.13189697265625
1759754588429,-0.5634765625,-0.86431884765625,-0.14019775390625
1759754588429,-0.56494140625,-0.86260986328125,-0.14239501953125
1759754588429,-0.5673828125,-0.85675048828125,-0.13848876953125
1759754588429,-0.572265625,-0.84942626953125,-0.13140869140625
1759754588429,-0.568603515625,-0.85333251953125,-0.13897705078125
1759754588429,-0.56884765625,-0.87164306640625,-0.10333251953125
1759754588429,-0.5703125,-0.86602783203125,-0.11138916015625
1759754588429,-0.567626953125,-0.86138916015625,-0.10113525390625
1759754588429,-0.578857421875,-0.86553955078125,-0.10382080078125
1759754588429,-0.572265625,-0.85455322265625,-0.09942626953125
1759754588429,-0.578857421875,-0.86846923828125,-0.09039306640625
1759754588429,-0.576416015625,-0.86016845703125,-0.08111572265625
1759754588429,-0.576416015625,-0.85504150390625,-0.07330322265625
1759754588429,-0.583740234375,-0.86016845703125,-0.06744384765625
1759754588429,-0.589599609375,-0.86065673828125,-0.06866455078125
1759754588429,-0.58740234375,-0.85357666015625,-0.07574462890625
1759754588429,-0.587890625,-0.85504150390625,-0.09039306640625
1759754588429,-0.581787109375,-0.85382080078125,-0.09820556640625
1759754590947,-0.58447265625,-0.85577392578125,-0.09259033203125
1759754590947,-0.5830078125,-0.85284423828125,-0.10137939453125
1759754590947,-0.583984375,-0.85260009765625,-0.11529541015625
1759754590947,-0.5771484375,-0.84796142578125,-0.11505126953125
1759754590947,-0.578857421875,-0.84625244140625,-0.12091064453125
1759754590947,-0.566162109375,-0.87530517578125,-0.09527587890625
1759754590947,-0.583740234375,-0.85870361328125,-0.10845947265625
1759754590947,-0.571533203125,-0.86505126953125,-0.09063720703125
1759754590947,-0.592041015625,-0.86236572265625,-0.09893798828125
1759754590947,-0.5751953125,-0.85699462890625,-0.08697509765625
1759754590947,-0.57958984375,-0.86114501953125,-0.10284423828125
1759754590947,-0.573974609375,-0.85821533203125,-0.09234619140625
1759754590947,-0.5830078125,-0.86431884765625,-0.08892822265625
1759754590947,-0.58154296875,-0.85992431640625,-0.08599853515625
1759754590947,-0.583740234375,-0.86334228515625,-0.10113525390625
1759754590947,-0.5751953125,-0.85894775390625,-0.12432861328125
1759754590947,-0.576904296875,-0.85528564453125,-0.13751220703125
1759754590947,-0.5712890625,-0.86163330078125,-0.13360595703125
1759754590947,-0.569580078125,-0.85015869140625,-0.14263916015625
1759754590947,-0.568603515625,-0.84820556640625,-0.13629150390625
1759754590947,-0.56884765625,-0.85870361328125,-0.14678955078125
1759754590947,-0.5712890625,-0.86529541015625,-0.13653564453125
1759754590947,-0.5703125,-0.86773681640625,-0.13775634765625
1759754590947,-0.573486328125,-0.85699462890625,-0.14044189453125
1759754590947,-0.582275390625,-0.86993408203125,-0.13702392578125
1759754590947,-0.57568359375,-0.85089111328125,-0.13995361328125
1759754590947,-0.579345703125,-0.85748291015625,-0.13018798828125
1759754590947,-0.58447265625,-0.86114501953125,-0.11334228515625
1759754590947,-0.585693359375,-0.86553955078125,-0.09429931640625
1759754590947,-0.578125,-0.85357666015625,-0.09747314453125
1759754590947,-0.594970703125,-0.85186767578125,-0.11456298828125
1759754590947,-0.5859375,-0.85211181640625,-0.12579345703125
1759754593827,-0.579833984375,-0.85626220703125,-0.13092041015625
1759754593827,-0.580078125,-0.84698486328125,-0.14044189453125
1759754593827,-0.572998046875,-0.84356689453125,-0.13946533203125
1759754593827,-0.584716796875,-0.85455322265625,-0.13995361328125
1759754593827,-0.578369140625,-0.86016845703125,-0.12847900390625
1759754593827,-0.583740234375,-0.85504150390625,-0.13287353515625
1759754593827,-0.577880859375,-0.85894775390625,-0.14044189453125
1759754593827,-0.581787109375,-0.85723876953125,-0.12091064453125
1759754593827,-0.5927734375,-0.85870361328125,-0.09161376953125
1759754593827,-0.595947265625,-0.84527587890625,-0.08258056640625
1759754593827,-0.58935546875,-0.85577392578125,-0.06988525390625
1759754593827,-0.590576171875,-0.85211181640625,-0.08184814453125
1759754593827,-0.588134765625,-0.85040283203125,-0.09771728515625
1759754593827,-0.59765625,-0.85968017578125,-0.11724853515625
1759754593827,-0.573974609375,-0.85552978515625,-0.14117431640625
1759754593827,-0.57177734375,-0.85333251953125,-0.15264892578125
1759754593827,-0.572265625,-0.84503173828125,-0.16754150390625
1759754593827,-0.566162109375,-0.84454345703125,-0.16510009765625
1759754593827,-0.5771484375,-0.84381103515625,-0.17901611328125
1759754593827,-0.5732421875,-0.87677001953125,-0.14849853515625
1759754593827,-0.587158203125,-0.84747314453125,-0.15679931640625
1759754593827,-0.580322265625,-0.86456298828125,-0.14923095703125
1759754593827,-0.5859375,-0.85357666015625,-0.13360595703125
1759754593827,-0.5810546875,-0.85308837890625,-0.12310791015625
1759754593827,-0.59326171875,-0.85650634765625,-0.10552978515625
1759754593827,-0.593017578125,-0.85772705078125,-0.10064697265625
1759754593827,-0.583984375,-0.85430908203125,-0.11602783203125
1759754593827,-0.58349609375,-0.84796142578125,-0.13189697265625
1759754593827,-0.588623046875,-0.85064697265625,-0.13800048828125
1759754593827,-0.577880859375,-0.84869384765625,-0.14996337890625
1759754593827,-0.56884765625,-0.84747314453125,-0.14752197265625
1759754593827,-0.572021484375,-0.84088134765625,-0.15216064453125
1759754595985,-0.578369140625,-0.86993408203125,-0.13922119140625
1759754595985,-0.572509765625,-0.85821533203125,-0.15411376953125
1759754595985,-0.57958984375,-0.86016845703125,-0.14093017578125
1759754595985,-0.58642578125,-0.85601806640625,-0.14215087890625
1759754595985,-0.581298828125,-0.85601806640625,-0.12872314453125
1759754595985,-0.5849609375,-0.85211181640625,-0.12384033203125
1759754595985,-0.590087890625,-0.85943603515625,-0.10772705078125
1759754595985,-0.58837890625,-0.85919189453125,-0.10528564453125
1759754595985,-0.5830078125,-0.85113525390625,-0.12335205078125
1759754595985,-0.57763671875,-0.85113525390625,-0.12628173828125
1759754595985,-0.580810546875,-0.85260009765625,-0.13873291015625
1759754595985,-0.57177734375,-0.84478759765625,-0.13653564453125
1759754595985,-0.57421875,-0.85723876953125,-0.12310791015625
1759754595985,-0.579345703125,-0.84063720703125,-0.15020751953125
1759754595985,-0.576904296875,-0.86383056640625,-0.15728759765625
1759754595985,-0.567626953125,-0.86798095703125,-0.16461181640625
1759754595985,-0.569580078125,-0.85845947265625,-0.18048095703125
1759754595985,-0.56884765625,-0.86480712890625,-0.17828369140625
1759754595985,-0.562255859375,-0.86334228515625,-0.16290283203125
1759754595985,-0.572021484375,-0.86846923828125,-0.13067626953125
1759754595985,-0.582763671875,-0.85797119140625,-0.12213134765625
1759754595985,-0.58349609375,-0.85113525390625,-0.10235595703125
1759754595985,-0.57470703125,-0.85919189453125,-0.11334228515625
1759754595985,-0.59423828125,-0.85406494140625,-0.11529541015625
1759754595985,-0.58935546875,-0.85064697265625,-0.10870361328125
1759754595985,-0.56787109375,-0.85015869140625,-0.12603759765625
1759754595985,-0.58251953125,-0.83892822265625,-0.13262939453125
1759754595985,-0.572509765625,-0.85113525390625,-0.14361572265625
1759754595985,-0.57080078125,-0.87799072265625,-0.14093017578125
1759754595985,-0.57275390625,-0.85626220703125,-0.14776611328125
1759754595985,-0.578857421875,-0.86358642578125,-0.14605712890625
1759754595985,-0.571533203125,-0.86676025390625,-0.13897705078125
1759754598504,-0.569580078125,-0.86212158203125,-0.13238525390625
1759754598504,-0.578369140625,-0.86309814453125,-0.10992431640625
1759754598504,-0.583740234375,-0.86407470703125,-0.08209228515625
1759754598504,-0.5791015625,-0.85284423828125,-0.07427978515625
1759754598504,-0.58447265625,-0.85528564453125,-0.06231689453125
1759754598504,-0.5810546875,-0.85430908203125,-0.06988525390625
1759754598504,-0.570556640625,-0.85797119140625,-0.08355712890625
1759754598504,-0.579345703125,-0.85186767578125,-0.09429931640625
1759754598504,-0.579833984375,-0.84552001953125,-0.10455322265625
1759754598504,-0.57568359375,-0.85308837890625,-0.09332275390625
1759754598504,-0.57568359375,-0.87628173828125,-0.08673095703125
1759754598504,-0.59228515625,-0.85406494140625,-0.10113525390625
1759754598504,-0.568603515625,-0.86090087890625,-0.09307861328125
1759754598504,-0.5859375,-0.86383056640625,-0.11358642578125
1759754598504,-0.57861328125,-0.85626220703125,-0.11212158203125
1759754598504,-0.57373046875,-0.86431884765625,-0.10479736328125
1759754598504,-0.590087890625,-0.86236572265625,-0.07427978515625
1759754598504,-0.5859375,-0.84771728515625,-0.07427978515625
1759754598504,-0.58740234375,-0.85260009765625,-0.05328369140625
1759754598504,-0.590087890625,-0.85626220703125,-0.04669189453125
1759754598504,-0.58154296875,-0.85064697265625,-0.05670166015625
1759754598504,-0.579833984375,-0.85455322265625,-0.06768798828125
1759754598504,-0.581787109375,-0.84722900390625,-0.07940673828125
1759754598504,-0.58935546875,-0.85479736328125,-0.08038330078125
1759754598504,-0.581298828125,-0.85626220703125,-0.08551025390625
1759754598504,-0.591796875,-0.85894775390625,-0.10699462890625
1759754598504,-0.58447265625,-0.85333251953125,-0.10968017578125
1759754598504,-0.584228515625,-0.85845947265625,-0.12042236328125
1759754598504,-0.578857421875,-0.85943603515625,-0.11163330078125
1759754598504,-0.59619140625,-0.86187744140625,-0.09649658203125
1759754598504,-0.579345703125,-0.85699462890625,-0.08502197265625
1759754598504,-0.587158203125,-0.84991455078125,-0.07623291015625
1759754601201,-0.5888671875,-0.85211181640625,-0.06842041015625
1759754601201,-0.586669921875,-0.85137939453125,-0.06109619140625
1759754601201,-0.580322265625,-0.85552978515625,-0.07330322265625
1759754601201,-0.580810546875,-0.84796142578125,-0.07916259765625
1759754601201,-0.58349609375,-0.84161376953125,-0.07965087890625
1759754601201,-0.582763671875,-0.86163330078125,-0.06280517578125
1759754601201,-0.5859375,-0.86212158203125,-0.06988525390625
1759754601201,-0.58984375,-0.84967041015625,-0.06719970703125
1759754601201,-0.596923828125,-0.85113525390625,-0.08941650390625
1759754601201,-0.59423828125,-0.85772705078125,-0.09283447265625
1759754601201,-0.586181640625,-0.85675048828125,-0.09967041015625
1759754601201,-0.59423828125,-0.85723876953125,-0.09478759765625
1759754601201,-0.5947265625,-0.86260986328125,-0.09503173828125
1759754601201,-0.585693359375,-0.84478759765625,-0.11383056640625
1759754601201,-0.5869140625,-0.85406494140625,-0.11993408203125
1759754601201,-0.5771484375,-0.84967041015625,-0.10894775390625
1759754601201,-0.577392578125,-0.86260986328125,-0.10089111328125
1759754601201,-0.574462890625,-0.84918212890625,-0.09210205078125
1759754601201,-0.577880859375,-0.84674072265625,-0.10357666015625
1759754601201,-0.57373046875,-0.86065673828125,-0.09869384765625
1759754601201,-0.579345703125,-0.87091064453125,-0.10626220703125
1759754601201,-0.578369140625,-0.84796142578125,-0.10430908203125
1759754601201,-0.588623046875,-0.86114501953125,-0.11553955078125
1759754601201,-0.570556640625,-0.87408447265625,-0.10797119140625
1759754601201,-0.56494140625,-0.86065673828125,-0.10089111328125
1759754601201,-0.581787109375,-0.85894775390625,-0.10015869140625
1759754601201,-0.586669921875,-0.85968017578125,-0.08551025390625
1759754601201,-0.586181640625,-0.86749267578125,-0.06182861328125
1759754601201,-0.576904296875,-0.84307861328125,-0.06500244140625
1759754601201,-0.600341796875,-0.85260009765625,-0.05645751953125
1759754601201,-0.580078125,-0.85089111328125,-0.05670166015625
1759754601201,-0.58544921875,-0.85260009765625,-0.07159423828125
1759754603723,-0.584228515625,-0.85552978515625,-0.06988525390625
1759754603723,-0.578125,-0.85162353515625,-0.07403564453125
1759754603723,-0.57958984375,-0.84918212890625,-0.07281494140625
1759754603723,-0.585205078125,-0.85479736328125,-0.06719970703125
1759754603723,-0.5791015625,-0.85382080078125,-0.08624267578125
1759754603723,-0.5849609375,-0.86163330078125,-0.09161376953125
1759754603723,-0.576904296875,-0.86260986328125,-0.10406494140625
1759754603723,-0.580078125,-0.86260986328125,-0.09893798828125
1759754603723,-0.57666015625,-0.85894775390625,-0.11138916015625
1759754603723,-0.58349609375,-0.85357666015625,-0.11041259765625
1759754603723,-0.582275390625,-0.85504150390625,-0.10333251953125
1759754603723,-0.58203125,-0.85894775390625,-0.09088134765625
1759754603723,-0.59375,-0.86114501953125,-0.07330322265625
1759754603723,-0.58056640625,-0.84771728515625,-0.04962158203125
1759754603723,-0.5927734375,-0.85528564453125,-0.04766845703125
1759754603723,-0.589111328125,-0.84869384765625,-0.04718017578125
1759754603723,-0.59130859375,-0.85333251953125,-0.05548095703125
1759754603723,-0.584716796875,-0.85333251953125,-0.06256103515625
1759754603723,-0.583251953125,-0.83306884765625,-0.07403564453125
1759754603723,-0.58837890625,-0.85894775390625,-0.07305908203125
1759754603723,-0.583251953125,-0.86529541015625,-0.06427001953125
1759754603723,-0.593017578125,-0.85089111328125,-0.06964111328125
1759754603723,-0.590576171875,-0.85406494140625,-0.07672119140625
1759754603723,-0.58740234375,-0.85723876953125,-0.08770751953125
1759754603723,-0.590087890625,-0.85333251953125,-0.08111572265625
1759754603723,-0.5908203125,-0.85821533203125,-0.07867431640625
1759754603723,-0.591796875,-0.85260009765625,-0.08355712890625
1759754603723,-0.58544921875,-0.85186767578125,-0.08184814453125
1759754603723,-0.5927734375,-0.85528564453125,-0.08380126953125
1759754603723,-0.58984375,-0.84576416015625,-0.08380126953125
1759754603723,-0.5869140625,-0.84942626953125,-0.08233642578125
1759754603723,-0.576171875,-0.84576416015625,-0.08868408203125
1759754606239,-0.582275390625,-0.85186767578125,-0.10040283203125
1759754606239,-0.578369140625,-0.85870361328125,-0.08990478515625
1759754606239,-0.580810546875,-0.86212158203125,-0.09796142578125
1759754606239,-0.58544921875,-0.86065673828125,-0.09454345703125
1759754606239,-0.5888671875,-0.85333251953125,-0.09722900390625
1759754606239,-0.58154296875,-0.85601806640625,-0.09869384765625
1759754606239,-0.57861328125,-0.86163330078125,-0.10675048828125
1759754606239,-0.59619140625,-0.85650634765625,-0.09039306640625
1759754606239,-0.57958984375,-0.86358642578125,-0.09893798828125
1759754606239,-0.589111328125,-0.83966064453125,-0.09552001953125
1759754606239,-0.5888671875,-0.85040283203125,-0.08306884765625
1759754606239,-0.576904296875,-0.85528564453125,-0.07965087890625
1759754606239,-0.578125,-0.85382080078125,-0.08209228515625
1759754606239,-0.5771484375,-0.85040283203125,-0.09356689453125
