,receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
0,1760094545036,1190016531,14999,9,-0.153076171875,-1.00982666015625,0.09661865234375
1,1760094545036,1190016531,14999,10,-0.146240234375,-1.00469970703125,0.11444091796875
2,1760094545036,1190016531,14999,11,-0.1513671875,-1.01031494140625,0.11419677734375
3,1760094545036,1190016531,14999,12,-0.1630859375,-1.01177978515625,0.09564208984375
4,1760094545036,1190016531,14999,13,-0.166259765625,-1.01568603515625,0.06292724609375
5,1760094545036,1190016531,14999,14,-0.15478515625,-1.01251220703125,0.03118896484375
6,1760094545036,1190016531,14999,15,-0.165771484375,-1.01544189453125,0.01116943359375
7,1760094545036,1190016531,14999,16,-0.1689453125,-1.01544189453125,-0.02740478515625
8,1760094545036,1190016531,14999,17,-0.1279296875,-0.99737548828125,0.02752685546875
9,1760094545036,1190016531,14999,18,-0.143798828125,-1.01495361328125,0.07733154296875
10,1760094545036,1190016531,14999,19,-0.1484375,-1.00616455078125,0.10760498046875
11,1760094545036,1190016531,14999,20,-0.142578125,-1.00958251953125,0.12127685546875
12,1760094545036,1190016531,14999,21,-0.1533203125,-1.01275634765625,0.10418701171875
13,1760094545036,1190016531,14999,22,-0.16650390625,-1.01763916015625,0.07171630859375
14,1760094545036,1190016531,14999,23,-0.162109375,-1.01446533203125,0.04949951171875
15,1760094545036,1190016531,14999,24,-0.1494140625,-1.01153564453125,0.02459716796875
16,1760094545036,1190016531,14999,25,-0.155517578125,-1.01080322265625,-0.00689697265625
17,1760094545036,1190016531,14999,26,-0.171142578125,-1.01617431640625,-0.03204345703125
18,1760094545036,1190016531,14999,27,-0.115478515625,-0.99835205078125,0.01605224609375
19,1760094545036,1190016531,14999,28,-0.1513671875,-1.01348876953125,0.07684326171875
20,1760094545036,1190016531,14999,29,-0.1435546875,-1.01251220703125,0.09588623046875
21,1760094545036,1190016531,14999,30,-0.142333984375,-1.01397705078125,0.09442138671875
22,1760094545036,1190016531,14999,31,-0.159912109375,-1.01763916015625,0.06610107421875
23,1760094547636,1190019116,15000,0,-0.1572265625,-1.01983642578125,0.03021240234375
24,1760094547636,1190019116,15000,1,-0.15576171875,-1.01885986328125,0.00115966796875
25,1760094547636,1190019116,15000,2,-0.149169921875,-1.01690673828125,-0.01666259765625
26,1760094547636,1190019116,15000,3,-0.1591796875,-1.01788330078125,-0.04595947265625
27,1760094547636,1190019116,15000,4,-0.141845703125,-0.99859619140625,-0.05157470703125
28,1760094547636,1190019116,15000,5,-0.121337890625,-1.02008056640625,0.01995849609375
29,1760094547636,1190019116,15000,6,-0.153564453125,-1.01934814453125,0.06927490234375
30,1760094547636,1190019116,15000,7,-0.142333984375,-1.00836181640625,0.08831787109375
31,1760094547636,1190019116,15000,8,-0.146240234375,-1.01690673828125,0.09027099609375
32,1760094547636,1190019116,15000,9,-0.15234375,-1.01495361328125,0.05462646484375
33,1760094547636,1190019116,15000,10,-0.15966796875,-1.01544189453125,0.03021240234375
34,1760094547636,1190019116,15000,11,-0.146240234375,-1.01568603515625,0.01483154296875
35,1760094547636,1190019116,15000,12,-0.155517578125,-1.01837158203125,0.00531005859375
36,1760094547636,1190019116,15000,13,-0.15478515625,-1.01544189453125,-0.01422119140625
37,1760094547636,1190019116,15000,14,-0.171875,-1.01397705078125,-0.03692626953125
38,1760094547636,1190019116,15000,15,-0.115966796875,-1.00494384765625,0.02484130859375
39,1760094547636,1190019116,15000,16,-0.149169921875,-1.01275634765625,0.05731201171875
40,1760094547636,1190019116,15000,17,-0.139892578125,-1.01544189453125,0.06634521484375
41,1760094547636,1190019116,15000,18,-0.1318359375,-1.01593017578125,0.08026123046875
42,1760094547636,1190019116,15000,19,-0.148681640625,-1.01202392578125,0.05413818359375
43,1760094547636,1190019116,15000,20,-0.162841796875,-1.01959228515625,0.04168701171875
44,1760094547636,1190019116,15000,21,-0.1474609375,-1.01666259765625,0.03338623046875
45,1760094547636,1190019116,15000,22,-0.159912109375,-1.01226806640625,0.02142333984375
46,1760094547636,1190019116,15000,23,-0.15380859375,-1.01300048828125,-0.00225830078125
47,1760094547636,1190019116,15000,24,-0.17138671875,-1.02252197265625,-0.02935791015625
48,1760094547636,1190019116,15000,25,-0.12548828125,-1.00079345703125,-0.00518798828125
49,1760094547636,1190019116,15000,26,-0.13330078125,-1.01959228515625,0.07537841796875
50,1760094547636,1190019116,15000,27,-0.127685546875,-1.01080322265625,0.06658935546875
51,1760094547636,1190019116,15000,28,-0.119140625,-1.01593017578125,0.07537841796875
52,1760094547636,1190019116,15000,29,-0.136962890625,-1.01690673828125,0.05560302734375
53,1760094547636,1190019116,15000,30,-0.154541015625,-1.02374267578125,0.03289794921875
54,1760094547636,1190019116,15000,31,-0.142578125,-1.01422119140625,0.02093505859375
55,1760094550237,1190021707,15001,0,-0.150146484375,-1.01617431640625,0.01507568359375
56,1760094550237,1190021707,15001,1,-0.14990234375,-1.01568603515625,-0.00689697265625
57,1760094550237,1190021707,15001,2,-0.1640625,-1.02008056640625,-0.03253173828125
58,1760094550237,1190021707,15001,3,-0.133056640625,-0.99664306640625,-0.02911376953125
59,1760094550237,1190021707,15001,4,-0.135498046875,-1.02032470703125,0.03656005859375
60,1760094550237,1190021707,15001,5,-0.13916015625,-1.01959228515625,0.04876708984375
61,1760094550237,1190021707,15001,6,-0.126220703125,-1.01666259765625,0.05682373046875
62,1760094550237,1190021707,15001,7,-0.139404296875,-1.01983642578125,0.04998779296875
63,1760094550237,1190021707,15001,8,-0.152587890625,-1.02252197265625,0.01507568359375
64,1760094550237,1190021707,15001,9,-0.145751953125,-1.01812744140625,0.01068115234375
65,1760094550237,1190021707,15001,10,-0.145263671875,-1.01739501953125,0.00482177734375
66,1760094550237,1190021707,15001,11,-0.150634765625,-1.01885986328125,-0.00543212890625
67,1760094550237,1190021707,15001,12,-0.156005859375,-1.01544189453125,-0.03350830078125
68,1760094550237,1190021707,15001,13,-0.145263671875,-1.00909423828125,-0.05206298828125
69,1760094550237,1190021707,15001,14,-0.12548828125,-1.00738525390625,0.01068115234375
70,1760094550237,1190021707,15001,15,-0.133056640625,-1.01983642578125,0.04388427734375
71,1760094550237,1190021707,15001,16,-0.1240234375,-1.02423095703125,0.04534912109375
72,1760094550237,1190021707,15001,17,-0.1240234375,-1.02105712890625,0.04608154296875
73,1760094550237,1190021707,15001,18,-0.14794921875,-1.02154541015625,0.02581787109375
74,1760094550237,1190021707,15001,19,-0.149658203125,-1.02032470703125,0.00701904296875
75,1760094550237,1190021707,15001,20,-0.139404296875,-1.01812744140625,-0.00640869140625
76,1760094550237,1190021707,15001,21,-0.15869140625,-1.01544189453125,-0.01007080078125
77,1760094550237,1190021707,15001,22,-0.1494140625,-1.01568603515625,-0.02252197265625
78,1760094550237,1190021707,15001,23,-0.15869140625,-1.00762939453125,-0.03570556640625
79,1760094550237,1190021707,15001,24,-0.124755859375,-1.01593017578125,0.00531005859375
80,1760094550237,1190021707,15001,25,-0.13134765625,-1.01812744140625,0.02532958984375
81,1760094550237,1190021707,15001,26,-0.12353515625,-1.01861572265625,0.04779052734375
82,1760094550237,1190021707,15001,27,-0.1201171875,-1.01959228515625,0.05950927734375
83,1760094550237,1190021707,15001,28,-0.146484375,-1.01617431640625,0.04486083984375
84,1760094550237,1190021707,15001,29,-0.1474609375,-1.01788330078125,0.02264404296875
85,1760094550237,1190021707,15001,30,-0.146728515625,-1.01641845703125,0.01434326171875
86,1760094550237,1190021707,15001,31,-0.143798828125,-1.01544189453125,0.00213623046875
87,1760094552639,1190024299,15002,0,-0.15185546875,-1.01544189453125,-0.00958251953125
88,1760094552639,1190024299,15002,1,-0.16650390625,-1.01715087890625,-0.03082275390625
89,1760094552639,1190024299,15002,2,-0.142822265625,-1.00201416015625,-0.00152587890625
90,1760094552639,1190024299,15002,3,-0.1162109375,-1.02227783203125,0.02410888671875
91,1760094552639,1190024299,15002,4,-0.126953125,-1.01593017578125,0.04803466796875
92,1760094552639,1190024299,15002,5,-0.12255859375,-1.01617431640625,0.06683349609375
93,1760094552639,1190024299,15002,6,-0.141357421875,-1.01641845703125,0.05560302734375
94,1760094552639,1190024299,15002,7,-0.160400390625,-1.01788330078125,0.03631591796875
95,1760094552639,1190024299,15002,8,-0.148193359375,-1.01910400390625,0.01922607421875
96,1760094552639,1190024299,15002,9,-0.144775390625,-1.01788330078125,0.00823974609375
97,1760094552639,1190024299,15002,10,-0.154541015625,-1.01568603515625,-0.00421142578125
98,1760094552639,1190024299,15002,11,-0.153564453125,-1.01593017578125,-0.01788330078125
99,1760094552639,1190024299,15002,12,-0.14404296875,-1.01544189453125,-0.01690673828125
100,1760094552639,1190024299,15002,13,-0.1337890625,-1.01055908203125,0.02557373046875
101,1760094552639,1190024299,15002,14,-0.12109375,-1.01104736328125,0.04876708984375
102,1760094552639,1190024299,15002,15,-0.117431640625,-1.01568603515625,0.06634521484375
103,1760094552639,1190024299,15002,16,-0.12939453125,-1.02056884765625,0.06219482421875
104,1760094552639,1190024299,15002,17,-0.153564453125,-1.01470947265625,0.03948974609375
105,1760094552639,1190024299,15002,18,-0.138427734375,-1.01763916015625,0.03167724609375
106,1760094552639,1190024299,15002,19,-0.13671875,-1.01763916015625,0.01483154296875
107,1760094552639,1190024299,15002,20,-0.148193359375,-1.01666259765625,0.00628662109375
108,1760094552639,1190024299,15002,21,-0.1416015625,-1.01373291015625,-0.00030517578125
109,1760094552639,1190024299,15002,22,-0.15966796875,-1.01690673828125,-0.00762939453125
110,1760094552639,1190024299,15002,23,-0.12451171875,-1.00152587890625,0.03338623046875
111,1760094552639,1190024299,15002,24,-0.1396484375,-1.01568603515625,0.07513427734375
112,1760094552639,1190024299,15002,25,-0.124267578125,-1.01446533203125,0.06610107421875
113,1760094552639,1190024299,15002,26,-0.12646484375,-1.01690673828125,0.08001708984375
114,1760094552639,1190024299,15002,27,-0.14404296875,-1.01568603515625,0.06317138671875
115,1760094552639,1190024299,15002,28,-0.144775390625,-1.01812744140625,0.03875732421875
116,1760094552639,1190024299,15002,29,-0.137451171875,-1.01617431640625,0.02239990234375
117,1760094552639,1190024299,15002,30,-0.14599609375,-1.01446533203125,0.02117919921875
118,1760094552639,1190024299,15002,31,-0.148681640625,-1.01544189453125,-0.00225830078125
119,1760094555239,1190026890,15003,0,-0.147216796875,-1.01837158203125,-0.00372314453125
120,1760094555239,1190026890,15003,1,-0.13037109375,-1.01104736328125,0.02093505859375
121,1760094555239,1190026890,15003,2,-0.135986328125,-1.01593017578125,0.06732177734375
122,1760094555239,1190026890,15003,3,-0.122802734375,-1.00665283203125,0.07318115234375
123,1760094555239,1190026890,15003,4,-0.12109375,-1.01910400390625,0.07415771484375
124,1760094555239,1190026890,15003,5,-0.13623046875,-1.01763916015625,0.05926513671875
125,1760094555239,1190026890,15003,6,-0.150634765625,-1.01715087890625,0.03753662109375
126,1760094555239,1190026890,15003,7,-0.14599609375,-1.01788330078125,0.02655029296875
127,1760094555239,1190026890,15003,8,-0.143798828125,-1.01519775390625,0.00897216796875
128,1760094555239,1190026890,15003,9,-0.144775390625,-1.01666259765625,0.00555419921875
129,1760094555239,1190026890,15003,10,-0.151123046875,-1.01837158203125,-0.01129150390625
130,1760094555239,1190026890,15003,11,-0.12744140625,-1.00640869140625,0.02191162109375
