receivedPhoneTimestamp,respeckTimestamp,packetSeqNum,sampleSeqNum,accelX,accelY,accelZ
1688353780226,845889870,5367,4,-0.2685546875,-0.79742431640625,0.52069091796875
1688353780226,845889870,5367,5,-0.267333984375,-0.80303955078125,0.51361083984375
1688353780226,845889870,5367,6,-0.268310546875,-0.80816650390625,0.51531982421875
1688353780226,845889870,5367,7,-0.26611328125,-0.78009033203125,0.48846435546875
1688353780226,845889870,5367,8,-0.2705078125,-0.80889892578125,0.49261474609375
1688353780226,845889870,5367,9,-0.283447265625,-0.82525634765625,0.54437255859375
1688353780226,845889870,5367,10,-0.2578125,-0.80743408203125,0.56341552734375
1688353780226,845889870,5367,11,-0.26318359375,-0.77569580078125,0.54364013671875
1688353780226,845889870,5367,12,-0.2666015625,-0.77105712890625,0.56951904296875
1688353780226,845889870,5367,13,-0.30078125,-0.75885009765625,0.60150146484375
1688353780226,845889870,5367,14,-0.3056640625,-0.76251220703125,0.58367919921875
1688353780226,845889870,5367,15,-0.28759765625,-0.75225830078125,0.59442138671875
1688353780226,845889870,5367,16,-0.262451171875,-0.75323486328125,0.58367919921875
1688353780226,845889870,5367,17,-0.26708984375,-0.78546142578125,0.54974365234375
1688353780226,845889870,5367,18,-0.270751953125,-0.81085205078125,0.50823974609375
1688353780226,845889870,5367,19,-0.272216796875,-0.84039306640625,0.50360107421875
1688353780226,845889870,5367,20,-0.26220703125,-0.79180908203125,0.47039794921875
1688353780226,845889870,5367,21,-0.268310546875,-0.79595947265625,0.45794677734375
1688353780226,845889870,5367,22,-0.28125,-0.84674072265625,0.52801513671875
1688353780226,845889870,5367,23,-0.3056640625,-0.82403564453125,0.52435302734375
1688353780226,845889870,5367,24,-0.28759765625,-0.77056884765625,0.54315185546875
1688353780226,845889870,5367,25,-0.281005859375,-0.76641845703125,0.56854248046875
1688353780226,845889870,5367,26,-0.2861328125,-0.75958251953125,0.60760498046875
1688353780226,845889870,5367,27,-0.33935546875,-0.76373291015625,0.57489013671875
1688353780226,845889870,5367,28,-0.313232421875,-0.76251220703125,0.54681396484375
1688353780226,845889870,5367,29,-0.287353515625,-0.76373291015625,0.59735107421875
1688353780226,845889870,5367,30,-0.264404296875,-0.73394775390625,0.59490966796875
1688353780226,845889870,5367,31,-0.26611328125,-0.80303955078125,0.52801513671875
1688353782954,845892449,5368,0,-0.229248046875,-0.82379150390625,0.52899169921875
1688353782954,845892449,5368,1,-0.213134765625,-0.82550048828125,0.50067138671875
1688353782954,845892449,5368,2,-0.221435546875,-0.76763916015625,0.48895263671875
1688353782954,845892449,5368,3,-0.25927734375,-0.81646728515625,0.46307373046875
1688353782954,845892449,5368,4,-0.265625,-0.87579345703125,0.52239990234375
1688353782954,845892449,5368,5,-0.25439453125,-0.81353759765625,0.53607177734375
1688353782954,845892449,5368,6,-0.25048828125,-0.78912353515625,0.52630615234375
1688353782954,845892449,5368,7,-0.265869140625,-0.80206298828125,0.54949951171875
1688353782954,845892449,5368,8,-0.283203125,-0.78790283203125,0.57073974609375
1688353782954,845892449,5368,9,-0.291259765625,-0.76934814453125,0.56561279296875
1688353782954,845892449,5368,10,-0.293212890625,-0.75250244140625,0.60150146484375
1688353782954,845892449,5368,11,-0.28564453125,-0.77056884765625,0.57537841796875
1688353782954,845892449,5368,12,-0.25146484375,-0.78082275390625,0.52484130859375
1688353782954,845892449,5368,13,-0.265869140625,-0.81695556640625,0.51849365234375
1688353782954,845892449,5368,14,-0.270751953125,-0.80474853515625,0.53338623046875
1688353782954,845892449,5368,15,-0.279052734375,-0.77496337890625,0.48236083984375
1688353782954,845892449,5368,16,-0.274658203125,-0.80694580078125,0.49163818359375
1688353782954,845892449,5368,17,-0.3037109375,-0.83258056640625,0.55511474609375
1688353782954,845892449,5368,18,-0.309326171875,-0.75738525390625,0.55462646484375
1688353782954,845892449,5368,19,-0.30859375,-0.75177001953125,0.55902099609375
1688353782954,845892449,5368,20,-0.3203125,-0.75030517578125,0.58270263671875
1688353782954,845892449,5368,21,-0.322265625,-0.72247314453125,0.61053466796875
1688353782954,845892449,5368,22,-0.347412109375,-0.76275634765625,0.57757568359375
1688353782954,845892449,5368,23,-0.259521484375,-0.80718994140625,0.53143310546875
1688353782954,845892449,5368,24,-0.2275390625,-0.77618408203125,0.53045654296875
1688353782954,845892449,5368,25,-0.24169921875,-0.81109619140625,0.52655029296875
1688353782954,845892449,5368,26,-0.25634765625,-0.83306884765625,0.53118896484375
1688353782954,845892449,5368,27,-0.2568359375,-0.79132080078125,0.49749755859375
1688353782954,845892449,5368,28,-0.251708984375,-0.79815673828125,0.48577880859375
1688353782954,845892449,5368,29,-0.251708984375,-0.84283447265625,0.49505615234375
1688353782954,845892449,5368,30,-0.25244140625,-0.84063720703125,0.53533935546875
1688353782954,845892449,5368,31,-0.26513671875,-0.80694580078125,0.50579833984375
1688353785686,845895028,5369,0,-0.272216796875,-0.78472900390625,0.55389404296875
1688353785686,845895028,5369,1,-0.28857421875,-0.76739501953125,0.56072998046875
1688353785686,845895028,5369,2,-0.31298828125,-0.75396728515625,0.60174560546875
1688353785686,845895028,5369,3,-0.292236328125,-0.73907470703125,0.59539794921875
1688353785686,845895028,5369,4,-0.28564453125,-0.76544189453125,0.60321044921875
1688353785686,845895028,5369,5,-0.248291015625,-0.78424072265625,0.55926513671875
1688353785686,845895028,5369,6,-0.240234375,-0.79302978515625,0.53656005859375
1688353785686,845895028,5369,7,-0.243896484375,-0.79376220703125,0.54486083984375
1688353785686,845895028,5369,8,-0.275146484375,-0.77862548828125,0.52508544921875
1688353785686,845895028,5369,9,-0.28076171875,-0.78790283203125,0.51483154296875
1688353785686,845895028,5369,10,-0.268798828125,-0.80694580078125,0.49237060546875
1688353785686,845895028,5369,11,-0.25244140625,-0.84088134765625,0.54437255859375
1688353785686,845895028,5369,12,-0.26220703125,-0.79840087890625,0.51971435546875
1688353785686,845895028,5369,13,-0.2763671875,-0.77862548828125,0.53656005859375
1688353785686,845895028,5369,14,-0.287109375,-0.78814697265625,0.56195068359375
1688353785686,845895028,5369,15,-0.28466796875,-0.76202392578125,0.59417724609375
1688353785686,845895028,5369,16,-0.285888671875,-0.76275634765625,0.59539794921875
1688353785686,845895028,5369,17,-0.30322265625,-0.77935791015625,0.57977294921875
1688353785686,845895028,5369,18,-0.310546875,-0.76837158203125,0.53704833984375
1688353785686,845895028,5369,19,-0.279052734375,-0.79547119140625,0.52850341796875
1688353785686,845895028,5369,20,-0.2822265625,-0.81036376953125,0.49432373046875
1688353785686,845895028,5369,21,-0.268798828125,-0.80426025390625,0.49700927734375
1688353785686,845895028,5369,22,-0.270751953125,-0.78594970703125,0.47698974609375
1688353785686,845895028,5369,23,-0.266845703125,-0.83624267578125,0.51483154296875
1688353785686,845895028,5369,24,-0.282470703125,-0.83892822265625,0.53387451171875
1688353785686,845895028,5369,25,-0.276611328125,-0.77813720703125,0.53143310546875
1688353785686,845895028,5369,26,-0.29833984375,-0.76861572265625,0.55584716796875
1688353785686,845895028,5369,27,-0.314453125,-0.75323486328125,0.59466552734375
1688353785686,845895028,5369,28,-0.31884765625,-0.73052978515625,0.60076904296875
1688353785686,845895028,5369,29,-0.320068359375,-0.71173095703125,0.61517333984375
1688353785686,845895028,5369,30,-0.32666015625,-0.75592041015625,0.61395263671875
1688353785686,845895028,5369,31,-0.288818359375,-0.73785400390625,0.57952880859375
1688353788026,845897607,5370,0,-0.28955078125,-0.76202392578125,0.55145263671875
1688353788026,845897607,5370,1,-0.25439453125,-0.81011962890625,0.52484130859375
1688353788026,845897607,5370,2,-0.252197265625,-0.80694580078125,0.50848388671875
1688353788026,845897607,5370,3,-0.269287109375,-0.78253173828125,0.50238037109375
1688353788026,845897607,5370,4,-0.275146484375,-0.80303955078125,0.48992919921875
1688353788026,845897607,5370,5,-0.292236328125,-0.84429931640625,0.54998779296875
1688353788026,845897607,5370,6,-0.28759765625,-0.78277587890625,0.55169677734375
1688353788026,845897607,5370,7,-0.28662109375,-0.75103759765625,0.54974365234375
1688353788026,845897607,5370,8,-0.304443359375,-0.76861572265625,0.58660888671875
1688353788026,845897607,5370,9,-0.310302734375,-0.73663330078125,0.60931396484375
1688353788026,845897607,5370,10,-0.327880859375,-0.72833251953125,0.60076904296875
1688353788026,845897607,5370,11,-0.32373046875,-0.74542236328125,0.61297607421875
1688353788026,845897607,5370,12,-0.285400390625,-0.73663330078125,0.58880615234375
1688353788026,845897607,5370,13,-0.287109375,-0.78497314453125,0.55194091796875
1688353788026,845897607,5370,14,-0.271484375,-0.78985595703125,0.53289794921875
1688353788026,845897607,5370,15,-0.228515625,-0.80157470703125,0.50628662109375
1688353788026,845897607,5370,16,-0.269775390625,-0.78839111328125,0.48919677734375
1688353788026,845897607,5370,17,-0.286376953125,-0.81671142578125,0.49652099609375
1688353788026,845897607,5370,18,-0.29296875,-0.81817626953125,0.52581787109375
1688353788026,845897607,5370,19,-0.296142578125,-0.79986572265625,0.55291748046875
1688353788026,845897607,5370,20,-0.27734375,-0.76715087890625,0.54486083984375
1688353788026,845897607,5370,21,-0.291748046875,-0.76519775390625,0.57122802734375
1688353788026,845897607,5370,22,-0.299072265625,-0.76104736328125,0.59613037109375
1688353788026,845897607,5370,23,-0.316162109375,-0.73980712890625,0.59393310546875
1688353788026,845897607,5370,24,-0.328125,-0.76519775390625,0.59393310546875
1688353788026,845897607,5370,25,-0.253662109375,-0.76788330078125,0.55804443359375
1688353788026,845897607,5370,26,-0.242431640625,-0.78814697265625,0.54974365234375
1688353788026,845897607,5370,27,-0.253173828125,-0.80938720703125,0.52069091796875
1688353788026,845897607,5370,28,-0.24853515625,-0.81329345703125,0.50848388671875
1688353788026,845897607,5370,29,-0.23583984375,-0.78961181640625,0.48699951171875
1688353788026,845897607,5370,30,-0.263916015625,-0.83038330078125,0.49530029296875
1688353788026,845897607,5370,31,-0.291015625,-0.85504150390625,0.51629638671875
1688353790561,845900186,5371,0,-0.27880859375,-0.82354736328125,0.50360107421875
1688353790561,845900186,5371,1,-0.275390625,-0.79644775390625,0.50115966796875
1688353790561,845900186,5371,2,-0.278564453125,-0.80743408203125,0.51605224609375
1688353790561,845900186,5371,3,-0.28466796875,-0.78424072265625,0.57464599609375
1688353790561,845900186,5371,4,-0.306396484375,-0.75128173828125,0.60467529296875
1688353790561,845900186,5371,5,-0.286865234375,-0.76617431640625,0.57464599609375
1688353790561,845900186,5371,6,-0.262939453125,-0.81817626953125,0.53118896484375
1688353790561,845900186,5371,7,-0.236328125,-0.79766845703125,0.49456787109375
1688353790561,845900186,5371,8,-0.241943359375,-0.83282470703125,0.49017333984375
1688353790561,845900186,5371,9,-0.26220703125,-0.82208251953125,0.49261474609375
1688353790561,845900186,5371,10,-0.24609375,-0.81280517578125,0.45745849609375
1688353790561,845900186,5371,11,-0.23486328125,-0.82647705078125,0.49285888671875
1688353790561,845900186,5371,12,-0.25341796875,-0.83917236328125,0.49456787109375
1688353790561,845900186,5371,13,-0.273681640625,-0.82867431640625,0.52655029296875
1688353790561,845900186,5371,14,-0.264892578125,-0.79913330078125,0.53094482421875
1688353790561,845900186,5371,15,-0.27294921875,-0.79034423828125,0.53411865234375
1688353790561,845900186,5371,16,-0.29541015625,-0.75958251953125,0.58172607421875
1688353790561,845900186,5371,17,-0.30810546875,-0.75177001953125,0.59197998046875
1688353790561,845900186,5371,18,-0.3115234375,-0.75738525390625,0.59417724609375
1688353790561,845900186,5371,19,-0.263427734375,-0.76861572265625,0.57073974609375
1688353790561,845900186,5371,20,-0.269775390625,-0.77423095703125,0.55902099609375
1688353790561,845900186,5371,21,-0.2548828125,-0.78619384765625,0.54998779296875
1688353790561,845900186,5371,22,-0.25244140625,-0.79937744140625,0.54656982421875
1688353790561,845900186,5371,23,-0.25,-0.76910400390625,0.50921630859375
1688353790561,845900186,5371,24,-0.25537109375,-0.80426025390625,0.50750732421875
1688353790561,845900186,5371,25,-0.284423828125,-0.82965087890625,0.53582763671875
